13_Model_evaluation-Interpretation.svg;x: TensorImage , y:TensorCategory;;OK
13_Model_evaluation-Interpretation.svg;x: TensorImage, y:TensorMultiCategory;;OK
13_Model_evaluation-Interpretation.svg;x:TensorImage, y:TensorMask;;OK
13_Model_evaluation-Interpretation.svg;x: TensorText, y:TensorCategory;;OK
14_Metrics-1_2.svg;reset ();https://docs.fast.ai/learner.html#Metric.reset;OK
14_Metrics-1_2.svg;value ();https://docs.fast.ai/learner.html#Metric.value;OK
14_Metrics-1_2.svg;accumulate ( learn );https://docs.fast.ai/learner.html#Metric.accumulate;OK
14_Metrics-1_2.svg;Metric;https://docs.fast.ai/learner.html#Metric;OK
14_Metrics-1_2.svg;AvgLoss ( Metric );https://docs.fast.ai/learner.html#AvgLoss;OK
14_Metrics-1_2.svg;AvgMetric ( func );https://docs.fast.ai/learner.html#AvgMetric;OK
14_Metrics-1_2.svg;AvgLoss ();https://docs.fast.ai/learner.html#AvgLoss;OK
14_Metrics-1_2.svg;AvgSmoothLoss (beta =0.98 );https://docs.fast.ai/learner.html#AvgSmoothLoss;OK
14_Metrics-1_2.svg;ValueMetric ( func , metric_name );https://docs.fast.ai/learner.html#ValueMetric;OK
14_Metrics-1_2.svg;mk_metric (m);https://docs.fast.ai/learner.html#mk_metric;OK
14_Metrics-1_2.svg;AccumMetric ( func , …);https://docs.fast.ai/metrics.html#AccumMetric;OK
14_Metrics-1_2.svg;skm_to_fastai( func , …);https://docs.fast.ai/metrics.html#skm_to_fastai;OK
14_Metrics-1_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Metrics – 1/2;;OK
14_Metrics-1_2.svg;before_train / before_validate;;OK
14_Metrics-1_2.svg;after_train / after_validate;;OK
14_Metrics-1_2.svg;after_batch;;OK
14_Metrics-1_2.svg;self.total = 0;;OK
14_Metrics-1_2.svg;self.total += learn.loss. mean () * bs;;OK
14_Metrics-1_2.svg;return self.total / self.count;;OK
14_Metrics-1_2.svg;Average the values of `func ` taking into account potential different batch sizes;;OK
14_Metrics-1_2.svg;Average the losses taking into account potential different batch sizes;;OK
14_Metrics-1_2.svg;Smooth average of the losses (exponentially weighted with `beta`);;OK
14_Metrics-1_2.svg;Use to include a pre - calculated metric value (in a `Callback`) returned by ` func `;;OK
14_Metrics-1_2.svg;Convert `m` to an `AvgMetric`, unless it's already a `Metric`;;OK
14_Metrics-1_2.svg;Stores predictions and targets to perform final calculations with `func `;;OK
14_Metrics-1_2.svg;Convert ` func ` from sklearn.metrics to a fastai metric`;;OK
15_Metrics-2_2.svg;accuracy;https://docs.fast.ai/metrics.html#accuracy;OK
15_Metrics-2_2.svg;error_rate;https://docs.fast.ai/metrics.html#error_rate;OK
15_Metrics-2_2.svg;top_k_accuracy;https://docs.fast.ai/metrics.html#top_k_accuracy;OK
15_Metrics-2_2.svg;APScoreBinary;https://docs.fast.ai/metrics.html#APScoreBinary;OK
15_Metrics-2_2.svg;BalancedAccuracy;https://docs.fast.ai/metrics.html#BalancedAccuracy;OK
15_Metrics-2_2.svg;BrierScore;https://docs.fast.ai/metrics.html#BrierScore;OK
15_Metrics-2_2.svg;CohenKappa;https://docs.fast.ai/metrics.html#CohenKappa;OK
15_Metrics-2_2.svg;F1Score;https://docs.fast.ai/metrics.html#F1Score;OK
15_Metrics-2_2.svg;FBeta;https://docs.fast.ai/metrics.html#FBeta;OK
15_Metrics-2_2.svg;HammingLoss;https://docs.fast.ai/metrics.html#HammingLoss;OK
15_Metrics-2_2.svg;Jaccard;https://docs.fast.ai/metrics.html#Jaccard;OK
15_Metrics-2_2.svg;Precision;https://docs.fast.ai/metrics.html#Precision;OK
15_Metrics-2_2.svg;Recall;https://docs.fast.ai/metrics.html#Recall;OK
15_Metrics-2_2.svg;RocAuc;https://docs.fast.ai/metrics.html#RocAuc;OK
15_Metrics-2_2.svg;RocAucBinary;https://docs.fast.ai/metrics.html#RocAucBinary;OK
15_Metrics-2_2.svg;MatthewsCorrCoef;https://docs.fast.ai/metrics.html#MatthewsCorrCoef;OK
15_Metrics-2_2.svg;Perplexity;https://docs.fast.ai/metrics.html#Perplexity;OK
15_Metrics-2_2.svg;accuracy_multi;https://docs.fast.ai/metrics.html#accuracy_multi;OK
15_Metrics-2_2.svg;APScoreMulti;https://docs.fast.ai/metrics.html#APScoreMulti;OK
15_Metrics-2_2.svg;BrierScoreMulti;https://docs.fast.ai/metrics.html#BrierScoreMulti;OK
15_Metrics-2_2.svg;F1ScoreMulti;https://docs.fast.ai/metrics.html#F1ScoreMulti;OK
15_Metrics-2_2.svg;FBetaMulti;https://docs.fast.ai/metrics.html#FBetaMulti;OK
15_Metrics-2_2.svg;HammingLossMulti;https://docs.fast.ai/metrics.html#HammingLossMulti;OK
15_Metrics-2_2.svg;JaccardMulti;https://docs.fast.ai/metrics.html#JaccardMulti;OK
15_Metrics-2_2.svg;PrecisionMulti;https://docs.fast.ai/metrics.html#PrecisionMulti;OK
15_Metrics-2_2.svg;RecallMulti;https://docs.fast.ai/metrics.html#RecallMulti;OK
15_Metrics-2_2.svg;RocAucMulti;https://docs.fast.ai/metrics.html#RocAucMulti;OK
15_Metrics-2_2.svg;MatthewsCorrCoefMulti;https://docs.fast.ai/metrics.html#MatthewsCorrCoefMulti;OK
15_Metrics-2_2.svg;mse;https://docs.fast.ai/metrics.html#mse;OK
15_Metrics-2_2.svg;rmse;https://docs.fast.ai/metrics.html#rmse;OK
15_Metrics-2_2.svg;mae;https://docs.fast.ai/metrics.html#mae;OK
15_Metrics-2_2.svg;msle;https://docs.fast.ai/metrics.html#msle;OK
15_Metrics-2_2.svg;exp_rmspe;https://docs.fast.ai/metrics.html#exp_rmspe;OK
15_Metrics-2_2.svg;ExplainedVariance;https://docs.fast.ai/metrics.html#ExplainedVariance;OK
15_Metrics-2_2.svg;R2Score;https://docs.fast.ai/metrics.html#R2Score;OK
15_Metrics-2_2.svg;PearsonCorrCoef;https://docs.fast.ai/metrics.html#PearsonCorrCoef;OK
15_Metrics-2_2.svg;SpearmanCorrCoef;https://docs.fast.ai/metrics.html#SpearmanCorrCoef;OK
15_Metrics-2_2.svg;foreground_acc;https://docs.fast.ai/metrics.html#foreground_acc;OK
15_Metrics-2_2.svg;JaccardCoeff;https://docs.fast.ai/metrics.html#JaccardCoeff;OK
15_Metrics-2_2.svg;Dice;https://docs.fast.ai/metrics.html#Dice;OK
15_Metrics-2_2.svg;DiceMulti;https://docs.fast.ai/metrics.html#DiceMulti;OK
15_Metrics-2_2.svg;CorpusBLEUMetric;https://docs.fast.ai/metrics.html#CorpusBLEUMetric;OK
15_Metrics-2_2.svg;LossMetrics;https://docs.fast.ai/metrics.html#LossMetrics;OK
15_Metrics-2_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Metrics – 2/2;;OK
15_Metrics-2_2.svg;Single - label classification;;OK
15_Metrics-2_2.svg;Multi - label classification;;OK
15_Metrics-2_2.svg;Regression;;OK
15_Metrics-2_2.svg;Segmentation;;OK
15_Metrics-2_2.svg;NLP;;OK
16_Learner-Training_loop_1_2.svg;Fit;https://docs.fast.ai/learner.html#Learner.fit;OK
16_Learner-Training_loop_1_2.svg;before_fit;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;_ end_cleanup;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L220;OK
16_Learner-Training_loop_1_2.svg;after_fit;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;_ do_fit;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L206;OK
16_Learner-Training_loop_1_2.svg;before_epoch;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;after_epoch;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;before_train;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;_ do_epoch_train;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L193;OK
16_Learner-Training_loop_1_2.svg;_ do_epoch_validate;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L197;OK
16_Learner-Training_loop_1_2.svg;after_train;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;before_validate;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;after_validate;https://docs.fast.ai/callback.core.html#Callback;OK
16_Learner-Training_loop_1_2.svg;all_batches;https://docs.fast.ai/learner.html#Learner.all_batches;OK
16_Learner-Training_loop_1_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner – Training loop 1/2;;OK
16_Learner-Training_loop_1_2.svg;for epoch in range ( self.n_epoch );;OK
16_Learner-Training_loop_1_2.svg;self.opt = self. opt_func ( self. splitter ( self.model )). set_hypers ( lr & wd );;OK
16_Learner-Training_loop_1_2.svg;self.n_epoch = n_epoch;;OK
16_Learner-Training_loop_1_2.svg;self.epoch = epoch;;OK
16_Learner-Training_loop_1_2.svg;self.dl = self.dls.train;;OK
16_Learner-Training_loop_1_2.svg;self.dl = self.dls [1];;OK
16_Learner-Training_loop_1_2.svg;with torch. no_grad ():;;OK
16_Learner-Training_loop_1_2.svg;self.dl,self.xb,self.yb,self.pred,self.loss = None;;OK
16_Learner-Training_loop_1_2.svg;self.final_record = Recorder .log;;OK
16_Learner-Training_loop_1_2.svg;self.epoch = 0;;OK
16_Learner-Training_loop_1_2.svg;self.loss = 0;;OK
16_Learner-Training_loop_1_2.svg;self.train_iter = 0;;OK
16_Learner-Training_loop_1_2.svg;self.pct_train = 0;;OK
16_Learner-Training_loop_1_2.svg;self.model. to ( self.dls.device ).reset();;OK
16_Learner-Training_loop_1_2.svg;self.pct_train = self.epoch / self.n_epoch;;OK
16_Learner-Training_loop_1_2.svg;self.model.train ();;OK
16_Learner-Training_loop_1_2.svg;self.training =True;;OK
16_Learner-Training_loop_1_2.svg;self.model.eval ();;OK
16_Learner-Training_loop_1_2.svg;self.training =False => see next slide => see next slide;;OK
17_Learner-Training_loop_2_2.svg;before_batch;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;all_batches;https://docs.fast.ai/learner.html#Learner.all_batches;OK
17_Learner-Training_loop_2_2.svg;one_batch;https://docs.fast.ai/learner.html#Learner.one_batch;OK
17_Learner-Training_loop_2_2.svg;after_batch;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;_ do_one_batch;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L168;OK
17_Learner-Training_loop_2_2.svg;after_pred;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;after_loss;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;before_backward;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;before_step;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;after_step;https://docs.fast.ai/callback.core.html#Callback;OK
17_Learner-Training_loop_2_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner – Training loop 2/2;;OK
17_Learner-Training_loop_2_2.svg;for i,b in enumerate ( self.dl );;OK
17_Learner-Training_loop_2_2.svg;self.n_iter = len ( self.dl );;OK
17_Learner-Training_loop_2_2.svg;self . iter = i;;OK
17_Learner-Training_loop_2_2.svg;b. to ( device = self.dls.device );;OK
17_Learner-Training_loop_2_2.svg;self.xb,self.yb = b[: n_inp ],b[ n_inp :];;OK
17_Learner-Training_loop_2_2.svg;self.pred = self. model ( * self.xb );;OK
17_Learner-Training_loop_2_2.svg;self.loss = self.loss_func ( self.pred , * self.yb );;OK
17_Learner-Training_loop_2_2.svg;if s elf.training and len ( self.yb ):;;OK
17_Learner-Training_loop_2_2.svg;self.loss_grad.backward ();;OK
17_Learner-Training_loop_2_2.svg;self.opt.zero_grad ();;OK
17_Learner-Training_loop_2_2.svg;self.opt.step();;OK
17_Learner-Training_loop_2_2.svg;<= if len ( self.yb );;OK
17_Learner-Training_loop_2_2.svg;self.smooth_loss = Recoder. smooth_loss.value;;OK
17_Learner-Training_loop_2_2.svg;self.train_iter +=1;;OK
17_Learner-Training_loop_2_2.svg;self.pct_train+= 1./ ( self.n_iter * self.n_epoch );;OK
17_Learner-Training_loop_2_2.svg;!   t raining only   !;;OK
18_Learner-Customize_training_loop.svg;add_cbs ( cbs );https://docs.fast.ai/learner.html#Learner.add_cbs;OK
18_Learner-Customize_training_loop.svg;add_cb (cb);https://docs.fast.ai/learner.html#Learner.add_cb;OK
18_Learner-Customize_training_loop.svg;remove_cb (cb);https://docs.fast.ai/learner.html#Learner.remove_cb;OK
18_Learner-Customize_training_loop.svg;remove_cbs( cbs );https://docs.fast.ai/learner.html#Learner.remove_cbs;OK
18_Learner-Customize_training_loop.svg;show_training_loop () • after_create • before_fit • before_epoch • before_train • before_batch • after_pred • after_loss • before_backwar d • before_step • after_cancel_ste p • after_step • after_cancel_batch • after_batch • after_cancel_train • after_train • before_validate • before_batch • after_pred • after_loss • after_cancel_batch • after_batch • after_cancel_validate • after_validate • after_cancel_epoch • after_epoch • after_cancel_fit • after_fit;https://docs.fast.ai/learner.html#Learner.show_training_loop;OK
18_Learner-Customize_training_loop.svg;event;https://docs.fast.ai/callback.core.html#Callback;OK
18_Learner-Customize_training_loop.svg;ordered_cbs ( event );https://docs.fast.ai/learner.html#Learner.ordered_cbs;OK
18_Learner-Customize_training_loop.svg;to_fp16();https://docs.fast.ai/callback.fp16.html#A-little-bit-of-theory;OK
18_Learner-Customize_training_loop.svg;to_fp32();https://docs.fast.ai/callback.fp16.html#Learner.to_fp32;OK
18_Learner-Customize_training_loop.svg;to_distributed();https://docs.fast.ai/distributed.html#DistributedTrainer;OK
18_Learner-Customize_training_loop.svg;detach_distributed ();https://docs.fast.ai/distributed.html#Learner.detach_distributed;OK
18_Learner-Customize_training_loop.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner – Customize training loop;;OK
18_Learner-Customize_training_loop.svg;Add `cbs` to the list of `Callback` and register `self` as their learner;;OK
18_Learner-Customize_training_loop.svg;Remove `cbs` from the list of `Callback` and deregister `self` as their learner;;OK
18_Learner-Customize_training_loop.svg;List of `Callback`s, in order, for an `event` in the training loop;;OK
18_Learner-Customize_training_loop.svg;Show each step in the training loop;;OK
18_Learner-Customize_training_loop.svg;Enable mixed precision training (native Pytorch impl .);;OK
18_Learner-Customize_training_loop.svg;Disable mixed precision training;;OK
18_Learner-Customize_training_loop.svg;Enable distributed training (DistributedDataParallel );;OK
18_Learner-Customize_training_loop.svg;Disable distributed training;;OK
19_Learner-Callbacks_1_2.svg;ParamScheduler;https://docs.fast.ai/callback.schedule.html#ParamScheduler;OK
19_Learner-Callbacks_1_2.svg;LRFinder;https://docs.fast.ai/callback.schedule.html#LRFinder;OK
19_Learner-Callbacks_1_2.svg;ShowGraphCallback;https://docs.fast.ai/callback.progress.html#ShowGraphCallback;OK
19_Learner-Callbacks_1_2.svg;CSVLogger;https://docs.fast.ai/callback.progress.html#CSVLogger;OK
19_Learner-Callbacks_1_2.svg;ShortEpochCallback;https://docs.fast.ai/callback.training.html#ShortEpochCallback;OK
19_Learner-Callbacks_1_2.svg;GradientAccumulation;https://docs.fast.ai/callback.training.html#GradientAccumulation;OK
19_Learner-Callbacks_1_2.svg;GradientClip;https://docs.fast.ai/callback.training.html#GradientClip;OK
19_Learner-Callbacks_1_2.svg;BnFreeze;https://docs.fast.ai/callback.training.html#BnFreeze;OK
19_Learner-Callbacks_1_2.svg;TerminateOnNaNCallback;https://docs.fast.ai/callback.tracker.html#TerminateOnNaNCallback;OK
19_Learner-Callbacks_1_2.svg;TrackerCallback;https://docs.fast.ai/callback.tracker.html#TrackerCallback;OK
19_Learner-Callbacks_1_2.svg;EarlyStoppingCallback;https://docs.fast.ai/callback.tracker.html#EarlyStoppingCallback;OK
19_Learner-Callbacks_1_2.svg;SaveModelCallback;https://docs.fast.ai/callback.tracker.html#SaveModelCallback;OK
19_Learner-Callbacks_1_2.svg;ReduceLROnPlateau;https://docs.fast.ai/callback.tracker.html#ReduceLROnPlateau;OK
19_Learner-Callbacks_1_2.svg;GatherPredsCallback;https://docs.fast.ai/callback.core.html#GatherPredsCallback;OK
19_Learner-Callbacks_1_2.svg;FetchPredsCallback;https://docs.fast.ai/callback.core.html#FetchPredsCallback;OK
19_Learner-Callbacks_1_2.svg;MCDropoutCallback;https://docs.fast.ai/callback.preds.html#MCDropoutCallback;OK
19_Learner-Callbacks_1_2.svg;WandbCallback;https://docs.fast.ai/callback.wandb.html;OK
19_Learner-Callbacks_1_2.svg;TensorBoardCallback;https://docs.fast.ai/callback.tensorboard.html;OK
19_Learner-Callbacks_1_2.svg;NeptuneCallback;https://docs.fast.ai/callback.neptune.html;OK
19_Learner-Callbacks_1_2.svg;AzureMLCallback;https://github.com/fastai/fastai/blob/master/fastai/callback/azureml.py#L13;OK
19_Learner-Callbacks_1_2.svg;CollectDataCallback;https://docs.fast.ai/callback.data.html#CollectDataCallback;OK
19_Learner-Callbacks_1_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner - Callbacks 1/2;;OK
19_Learner-Callbacks_1_2.svg;Hyperparams scheduling;;OK
19_Learner-Callbacks_1_2.svg;Progress and logging;;OK
19_Learner-Callbacks_1_2.svg;Training callbacks;;OK
19_Learner-Callbacks_1_2.svg;Tracking callbacks;;OK
19_Learner-Callbacks_1_2.svg;Prediction callbacks;;OK
19_Learner-Callbacks_1_2.svg;Integrations;;OK
19_Learner-Callbacks_1_2.svg;Data callbacks;;OK
20_Learner-Callbacks_2_2.svg;HookCallback;https://docs.fast.ai/callback.hook.html#HookCallback;OK
20_Learner-Callbacks_2_2.svg;ActivationStats;https://docs.fast.ai/callback.hook.html#ActivationStats;OK
20_Learner-Callbacks_2_2.svg;MixedPrecision;https://docs.fast.ai/callback.fp16.html#MixedPrecision;OK
20_Learner-Callbacks_2_2.svg;ParallelTrainer;https://docs.fast.ai/distributed.html#ParallelTrainer;OK
20_Learner-Callbacks_2_2.svg;DistributedTrainer;https://docs.fast.ai/distributed.html#DistributedTrainer;OK
20_Learner-Callbacks_2_2.svg;MixUp;https://docs.fast.ai/callback.mixup.html#MixUp;OK
20_Learner-Callbacks_2_2.svg;CutMix;https://docs.fast.ai/callback.mixup.html#CutMix;OK
20_Learner-Callbacks_2_2.svg;GANTrainer;https://docs.fast.ai/vision.gan.html#GANTrainer;OK
20_Learner-Callbacks_2_2.svg;AdaptiveGANSwitcher;https://docs.fast.ai/vision.gan.html#AdaptiveGANSwitcher;OK
20_Learner-Callbacks_2_2.svg;GANDiscriminativeLR;https://docs.fast.ai/vision.gan.html#GANDiscriminativeLR;OK
20_Learner-Callbacks_2_2.svg;ModelResetter;https://docs.fast.ai/callback.rnn.html#ModelResetter;OK
20_Learner-Callbacks_2_2.svg;RNNCallback;https://docs.fast.ai/callback.rnn.html#RNNCallback;OK
20_Learner-Callbacks_2_2.svg;RNNRegularizer;https://docs.fast.ai/callback.rnn.html#RNNRegularizer;OK
20_Learner-Callbacks_2_2.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner - Callbacks 2/2;;OK
20_Learner-Callbacks_2_2.svg;Model hooks;;OK
20_Learner-Callbacks_2_2.svg;Mixed precision training;;OK
20_Learner-Callbacks_2_2.svg;Distributed training;;OK
20_Learner-Callbacks_2_2.svg;Image data augmentation;;OK
20_Learner-Callbacks_2_2.svg;GAN training;;OK
20_Learner-Callbacks_2_2.svg;RNNtraining;;OK
21_Learner-Context_managers.svg;with self. added_cbs ( cbs ):;https://docs.fast.ai/learner.html#Learner.added_cbs;OK
21_Learner-Context_managers.svg;with self. loss_not_reduced ():;https://docs.fast.ai/learner.html#Learner.loss_not_reduced;OK
21_Learner-Context_managers.svg;with self. no_bar ( cbs ):;https://docs.fast.ai/callback.progress.html#Learner.no_bar;OK
21_Learner-Context_managers.svg;with self. no_mbar ( cbs ):;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L288;OK
21_Learner-Context_managers.svg;with self. no_logging ( cbs ):;https://docs.fast.ai/learner.html#Learner.no_logging;OK
21_Learner-Context_managers.svg;with self. removed_cbs ( cbs ):;https://docs.fast.ai/learner.html#Learner.removed_cbs;OK
21_Learner-Context_managers.svg;with self. validation_context ( cbs,inner ):;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L224;OK
21_Learner-Context_managers.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details Learner – Context managers;;OK
21_Learner-Context_managers.svg;Temporarily add callbacks to the Learner;;OK
21_Learner-Context_managers.svg;Learner.fit ();;OK
21_Learner-Context_managers.svg;Temporarily set self.loss_func.reduction ='none';;OK
21_Learner-Context_managers.svg;Learner.get_preds( with_loss = True );;OK
21_Learner-Context_managers.svg;Temporarily remove ProgressCallback (progress bars);;OK
21_Learner-Context_managers.svg;LMLearner.predict ( no_bar = True );;OK
21_Learner-Context_managers.svg;Temporarily set self.create_mbar =False (master progress bar);;OK
21_Learner-Context_managers.svg;Learner.validate() / get_preds ();;OK
21_Learner-Context_managers.svg;Temporarily set self.logger = noop;;OK
21_Learner-Context_managers.svg;Temporarily remove callbacks from the Learner;;OK
21_Learner-Context_managers.svg;FetchPredsCallback – cb. remove_on_fetch;;OK
21_Learner-Context_managers.svg;Combines no_logging (), no_mbar (), added_cbs ( cbs ), and if not inner self( before_epoch / after_epoch );;OK
22_Learner-Public_methods_call_tree.svg;fine_tune;https://docs.fast.ai/callback.schedule.html#Learner.fine_tune;OK
22_Learner-Public_methods_call_tree.svg;fit;https://docs.fast.ai/learner.html#Learner.fit;OK
22_Learner-Public_methods_call_tree.svg;fit_flat_cos;https://docs.fast.ai/callback.schedule.html#Learner.fit_flat_cos;OK
22_Learner-Public_methods_call_tree.svg;fit_one_cycle;https://docs.fast.ai/callback.schedule.html#Learner.fit_one_cycle;OK
22_Learner-Public_methods_call_tree.svg;fit_sgdr;https://docs.fast.ai/callback.schedule.html#Learner.fit_sgdr;OK
22_Learner-Public_methods_call_tree.svg;lr_find;https://docs.fast.ai/callback.schedule.html#Learner.lr_find;OK
22_Learner-Public_methods_call_tree.svg;get_preds;https://docs.fast.ai/learner.html#Learner.get_preds;OK
22_Learner-Public_methods_call_tree.svg;predict;https://docs.fast.ai/learner.html#Learner.predict;OK
22_Learner-Public_methods_call_tree.svg;tta;https://docs.fast.ai/learner.html#Learner.tta;OK
22_Learner-Public_methods_call_tree.svg;validate;https://docs.fast.ai/learner.html#Learner.validate;OK
22_Learner-Public_methods_call_tree.svg;create_opt;https://docs.fast.ai/learner.html#Learner.create_opt;OK
22_Learner-Public_methods_call_tree.svg;_ do_epoch_train;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L193;OK
22_Learner-Public_methods_call_tree.svg;_ do_epoch_validate;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L197;OK
22_Learner-Public_methods_call_tree.svg;all_batches;https://docs.fast.ai/learner.html#Learner.all_batches;OK
22_Learner-Public_methods_call_tree.svg;one_batch;https://docs.fast.ai/learner.html#Learner.one_batch;OK
22_Learner-Public_methods_call_tree.svg;show_results;https://docs.fast.ai/learner.html#Learner.show_results;OK
22_Learner-Public_methods_call_tree.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details;;OK
22_Learner-Public_methods_call_tree.svg;Training loop;;OK
22_Learner-Public_methods_call_tree.svg;for epoch in range;;OK
22_Learner-Public_methods_call_tree.svg;self.dl;;OK
22_Learner-Public_methods_call_tree.svg;for b in self.dl;;OK
22_Learner-Public_methods_call_tree.svg;Learner – Public methods call tree;;OK
22_Learner-Public_methods_call_tree.svg;...;;OK
23_Learner-validate_and_Recorder.svg;learner. validate( ds_idx=1, dl=None, cbs=None );https://docs.fast.ai/learner.html#Learner.validate;OK
23_Learner-validate_and_Recorder.svg;_do_epoch_validate (ds_idx, dl);https://github.com/fastai/fastai/blob/master/fastai/learner.py#L197;OK
23_Learner-validate_and_Recorder.svg;Recorder.after_epoch ();https://docs.fast.ai/learner.html#Recorder.after_epoch;OK
23_Learner-validate_and_Recorder.svg;Recorder.after_train();https://github.com/fastai/fastai/blob/master/fastai/learner.py#L515;OK
23_Learner-validate_and_Recorder.svg;Recorder.after_valid () During training, an exponential moving average of the loss is available in self.smooth_loss During validation, a running average of the loss is available in self.loss .;https://github.com/fastai/fastai/blob/master/fastai/learner.py#L516;OK
23_Learner-validate_and_Recorder.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details;;OK
23_Learner-validate_and_Recorder.svg;if dl is None: dl = self.dls[ ds_idx ];;OK
23_Learner-validate_and_Recorder.svg;return getattr (self, ' final_record ' , None );;OK
23_Learner-validate_and_Recorder.svg;self.learn.final_record = self.log[ 1 :]. copy ();;OK
23_Learner-validate_and_Recorder.svg;self.log += L ( self.smooth_loss ) + ( self.metrics if self.train_metrics else L ());;OK
23_Learner-validate_and_Recorder.svg;self.log += L ( self.loss ) + ( self.metrics if self.valid_metrics else L ());;OK
23_Learner-validate_and_Recorder.svg;Learner – validate and Recorder;;OK
24_Learner-get_preds_and_Loss_function.svg;learner. get_preds ( ds_idx =1, dl=None, with_input =False, with_decoded =False, with_loss =False, act=None );https://docs.fast.ai/learner.html#Learner.get_preds;OK
24_Learner-get_preds_and_Loss_function.svg;res = GatherPredsCallback.all_tensors();https://docs.fast.ai/callback.core.html#GatherPredsCallback;OK
24_Learner-get_preds_and_Loss_function.svg;_do_epoch_validate (dl = dl);https://github.com/fastai/fastai/blob/master/fastai/learner.py#L197;OK
24_Learner-get_preds_and_Loss_function.svg;GatherPredsCallback;https://docs.fast.ai/callback.core.html#GatherPredsCallback;OK
24_Learner-get_preds_and_Loss_function.svg;CrossEntropyLossFlat ( BaseLoss );https://docs.fast.ai/losses.html#CrossEntropyLossFlat;OK
24_Learner-get_preds_and_Loss_function.svg;https://www.cognitivefactory.fr/fastaidocs Click elements for details;;OK
24_Learner-get_preds_and_Loss_function.svg;if act is None : act = getattr ( self.loss_func , 'activation' , noop );;OK
24_Learner-get_preds_and_Loss_function.svg;res [ pred_i ] = act ( res [ pred_i ]);;OK
24_Learner-get_preds_and_Loss_function.svg;res. insert (pred_i +2 , getattr ( self.loss_func , ' decodes ' , noop )( res [ pred_i ])) if with_decoded pred_i = 1 if with_input else 0;;OK
24_Learner-get_preds_and_Loss_function.svg;return tuple ( res );;OK
24_Learner-get_preds_and_Loss_function.svg;after_batch inputs += learn.xb preds += learn.pred targets += learn.yb losses += learn.loss;;OK
24_Learner-get_preds_and_Loss_function.svg;def activation (self, x): return F . softmax (x, dim = self.axis );;OK
24_Learner-get_preds_and_Loss_function.svg;def decodes (self, x): return x. argmax ( dim = self.axis ) Learner – get_preds and Loss function;;OK
24_Learner-get_preds_and_Loss_function.svg;if with_input if with_loss;;OK
25_Learner-predict_and_DataLoader.svg;learner . predict ( item, rm_type_tfms =None, with_input =False );https://docs.fast.ai/learner.html#Learner.predict;OK
25_Learner-predict_and_DataLoader.svg;dl = self.dls.test_dl ([item] , rm_type_tfms =rm_type_tfms , num_workers =0);https://docs.fast.ai/data.core.html#DataLoaders.test_dl;OK
25_Learner-predict_and_DataLoader.svg;inp, preds ,_,dec_preds = self . get_preds ( dl = dl, with_input =True , with_decoded =True );https://docs.fast.ai/learner.html#Learner.get_preds;OK
25_Learner-predict_and_DataLoader.svg;dec = self.dls. decode_batch ( inp + tuplify ( dec_preds ))[ 0 ];https://docs.fast.ai/data.core.html#TfmdDL.decode_batch;OK
25_Learner-predict_and_DataLoader.svg;TfmDL.decode_batch;https://docs.fast.ai/data.core.html#TfmdDL.decode_batch;OK
